,episode,score,avg_score
1031,1031,20.0,16.28
1032,1032,19.0,16.33
1033,1033,21.0,16.4
1034,1034,18.0,16.43
1035,1035,17.0,16.47
1036,1036,9.0,16.41
1037,1037,17.0,16.45
1038,1038,14.0,16.4
1039,1039,18.0,16.45
1040,1040,23.0,16.51
1041,1041,12.0,16.5
1042,1042,21.0,16.58
1043,1043,18.0,16.59
1044,1044,16.0,16.55
1045,1045,20.0,16.65
1046,1046,16.0,16.63
1047,1047,16.0,16.71
1048,1048,21.0,16.77
1049,1049,9.0,16.66
1050,1050,16.0,16.65
1051,1051,18.0,16.68
1052,1052,20.0,16.69
1053,1053,18.0,16.65
1054,1054,23.0,16.74
1055,1055,17.0,16.78
1056,1056,18.0,16.77
1057,1057,23.0,16.79
1058,1058,16.0,16.76
1059,1059,19.0,16.77
1060,1060,12.0,16.67
1061,1061,16.0,16.62
1062,1062,21.0,16.64
1063,1063,18.0,16.69
1064,1064,16.0,16.67
1065,1065,7.0,16.57
1066,1066,16.0,16.64
1067,1067,18.0,16.61
1068,1068,16.0,16.58
1069,1069,15.0,16.63
1070,1070,16.0,16.66
1071,1071,16.0,16.64
1072,1072,17.0,16.66
1073,1073,20.0,16.73
1074,1074,17.0,16.73
1075,1075,17.0,16.76
1076,1076,18.0,16.76
1077,1077,17.0,16.74
1078,1078,16.0,16.81
1079,1079,14.0,16.74
1080,1080,12.0,16.68
1081,1081,16.0,16.68
1082,1082,16.0,16.64
1083,1083,18.0,16.69
1084,1084,17.0,16.79
1085,1085,19.0,16.79
1086,1086,19.0,16.8
1087,1087,15.0,16.82
1088,1088,16.0,16.81
1089,1089,12.0,16.85
1090,1090,18.0,16.84
1091,1091,15.0,16.76
1092,1092,18.0,16.76
1093,1093,10.0,16.71
1094,1094,19.0,16.74
1095,1095,16.0,16.7
1096,1096,12.0,16.61
1097,1097,17.0,16.59
1098,1098,19.0,16.65
1099,1099,12.0,16.72
1100,1100,21.0,16.75
1101,1101,16.0,16.73
1102,1102,22.0,16.79
1103,1103,21.0,16.79
1104,1104,15.0,16.85
1105,1105,19.0,16.91
1106,1106,15.0,16.96
1107,1107,13.0,16.88
1108,1108,15.0,16.92
